id,name,host_id,neighbourhood,latitude,longitude,room_type,price
29073865,Modern Boutique Guest House In Hollywood Hills.,21383213,Hollywood Hills West,34.103590000000004,-118.37728,Entire home/apt,246
29074895,View/ Private Bedroom/Bath - Some Shared Home Area,69863986,Hollywood Hills West,34.10093,-118.38023000000001,Private room,74
29074981,Amazing ocean views 2 bedr condo.  On the beach!,78066,Long Beach,33.76376,-118.1762,Entire home/apt,250
29075093,STAY MONTH to MONTH at Hollywood Bohemian Hideaway,218595689,Los Feliz,34.10436,-118.30278999999999,Entire home/apt,101
29075204,Studio Downtown LA,219087778,Westlake,34.05263,-118.2648,Entire home/apt,56
29077752,MODERN STYLISH & IMMACULATE HOLLYWOOD HILLS OASIS!,127065663,Hollywood Hills West,34.11805,-118.37276000000001,Entire home/apt,299
29079432,Beautiful Diamond Bar Home~ 3B 3B Central Location,214160369,Diamond Bar,33.98359,-117.84978000000001,Entire home/apt,160
29080472,6min to  DTLA + Hollywood | Silverlake + Echo Park,4066400,Echo Park,34.090270000000004,-118.25636999999999,Entire home/apt,148
29081540,Bright & Airy Guesthouse,7139666,Mid-City,34.0459,-118.36046,Entire home/apt,100
29084571,Craftsman Carriage House —Cool and Convenient,23880179,Harvard Heights,34.038070000000005,-118.31087,Entire home/apt,98
29094528,Garden bungalow,219264811,Santa Monica,34.03268,-118.49546000000001,Entire home/apt,150
29095170,PEACEFUL AND STYLISH GETAWAY in Topanga Canyon,1317322,Topanga,34.08101,-118.59956000000001,Entire home/apt,325
29096416,✻ Open and Airy Single Bed Oasis in Venice ✻,2937059,Venice,33.992470000000004,-118.47408999999999,Private room,68
29096740,Exceptionally clean,64425305,Studio City,34.142379999999996,-118.36775,Entire home/apt,160
29096954,The Topanga Bungalows: The Tiny House,3892565,Topanga,34.0789,-118.59788,Entire home/apt,176
29097378,Echo park / Silverlake Gem,22230169,Echo Park,34.07475,-118.26455,Private room,75
29099130,Gorgeous Playa Vista 3bd den+garage & great views,15892757,Playa Vista,33.97504,-118.41508,Entire home/apt,650
29100485,1 Bedroom Venice Beachpad w Parking-M11,25326961,Venice,33.98655,-118.46831999999999,Entire home/apt,90
29101001,Comfortable bedroom with attached bathroom,217637989,Santa Clarita,34.41002,-118.45246999999999,Private room,82
29101076,Rigo's Apartment,219322477,Watts,33.938759999999995,-118.2309,Entire home/apt,99
29101614,1 Bedroom Venice Beachpad w Parking-M16,25326961,Venice,33.987140000000004,-118.46983999999999,Entire home/apt,101
29101859,1 Bedroom Venice Beachpad w Parking-M25,25326961,Venice,33.98791,-118.4698,Entire home/apt,97
29101990,1 Bedroom Venice Beachpad w Parking-M26,25326961,Venice,33.98585,-118.47001999999999,Entire home/apt,100
29102102,Sweet apartment in Los Feliz,2949790,East Hollywood,34.09608,-118.29621000000002,Entire home/apt,97
29103276,Luxury MasterRoom in SM Free parking Mins to Beach,174595993,Santa Monica,34.01681,-118.49213,Private room,99
29103562,Lovely Santa Monica near beach with a/c,891818,Santa Monica,34.023109999999996,-118.50143,Entire home/apt,111
29104908,Silver Lake Hidden Jewel,219352250,Silver Lake,34.089040000000004,-118.26163999999999,Entire home/apt,275
29109544,Luxurious Studio. Best location in LA.,25440926,West Hollywood,34.09142,-118.38517,Entire home/apt,101
29109999,Lovely 1BDR Guest Suite In Central LA Location,37849294,Leimert Park,34.01566,-118.32337,Entire home/apt,70
29114237,Little Home,18948318,Mount Washington,34.09169,-118.21956000000002,Entire home/apt,36
29121260,2 Story luxurious new Guest House Near Beach 960sf,219452236,Torrance,33.86742,-118.34893999999998,Entire home/apt,119
29124833,Santa Monica Private Beach Bungalow - Steps 2 Sand,19073680,Santa Monica,34.00175,-118.48508000000001,Entire home/apt,172
29125214,罗兰岗双人大床雅房2间,110060370,Rowland Heights,33.97475,-117.87353999999999,Private room,68
29125276,Private Garden Suite in West Los Angeles,503434,Mar Vista,34.012879999999996,-118.44416000000001,Private room,117
29125828,Beautiful Condo in Los Angeles,39796621,Encino,34.16787,-118.52373,Entire home/apt,119
29127463,"Peaceful, warm & zen haven. Perfect for travelers.",22373207,Long Beach,33.79503,-118.19644,Private room,19
29127929,The Surfrider Villa - Malibu Road - Amazing Views,24303784,Malibu,34.03196,-118.69855,Entire home/apt,1997
29128569,4 mi LAX Private Bedroom/ Child Accommodative,215705686,Inglewood,33.97013,-118.36545,Private room,59
29129128,The Hollywood Spectacular loft,44511989,Hollywood Hills West,34.09773,-118.37168,Entire home/apt,120
29129477,Quiet & Relaxing Beverly Hills A+ Penthouse Across From Cedars Sinai! (BW-5),11615105,Beverly Hills,34.07067,-118.38473,Entire home/apt,218
29129795,Lounge by the Pool at a Zen Oasis in Trendy Miracle Mile,139167046,Mid-Wilshire,34.052890000000005,-118.35325,Entire home/apt,400
29134849,"Large, new guesthouse, full kitchen, free parking!",10640829,Reseda,34.21741,-118.53823,Entire home/apt,69
29135646,Hot Spot In The Valley,25148095,Winnetka,34.2095,-118.56573,Entire home/apt,99
29135741,SPACIOUS CREATIVE STUDIO in NoHo,90354632,Valley Glen,34.17953,-118.39724,Entire home/apt,50
29136556,Large Luxury Westside Guesthouse,26469818,West Los Angeles,34.04509,-118.43686000000001,Entire home/apt,95
29137663,Centrally Located Mid-Century Artisanal Apartment,169930749,Jefferson Park,34.03219,-118.32256000000001,Entire home/apt,98
29151373,"Gorgeous Naples Island House ""The Salt Box"".",41586875,Long Beach,33.75548,-118.12491999999999,Entire home/apt,550
29152813,"Rose Bowl Resort-Style Retreat, Pasadena",25721194,Pasadena,34.16343,-118.16423,Entire home/apt,279
29153195,Clean and Sanitized RetroZen Hideaway w/ Parking,3427922,Long Beach,33.774429999999995,-118.16893,Entire home/apt,104
29154842,"1 Bdr Apt+Bonus Near Airport, Beach, & Downtown LA",140113248,Inglewood,33.97652,-118.34348999999999,Entire home/apt,110
29156486,Secluded Luxury Hollywood Hills Retreat,51540165,Hollywood Hills West,34.10718,-118.3565,Entire home/apt,1007
29157527,Mid-Century California Ranch Family Home with Pool,570876,Baldwin Hills/Crenshaw,34.00578,-118.3551,Entire home/apt,425
29158103,Beautiful 2BR/1BA guesthouse centrally located,218697119,East San Gabriel,34.12335,-118.08713,Entire home/apt,96
29158650,Perfect for Person Traveling Alone,208036771,Leimert Park,34.00978,-118.32906000000001,Private room,65
29158690,Home away from home! Sleeps 22!,208724431,West Hills,34.2065,-118.6161,Entire home/apt,650
29158718,Female seeking female roommate or guest,219727716,Downey,33.92532,-118.1236,Private room,70
29159925,StayTony Beverly Hills #4,23737132,Beverly Grove,34.07197,-118.37808999999999,Entire home/apt,266
29160266,Encino Guest Suite,219734865,Encino,34.176590000000004,-118.50705,Entire home/apt,99
29160874,Lucky Shine 幸运之光,219749103,Arcadia,34.131190000000004,-118.05211000000001,Private room,72
29161603,Industrial  Artist loft in Noho Arts District,162252958,North Hollywood,34.16924,-118.36294,Entire home/apt,150
29164567,Pure Lovers 清心之恋,219749103,Arcadia,34.131679999999996,-118.05176999999999,Private room,62
29164963,StayTony Beverly Hills #1,23737132,Beverly Grove,34.07172,-118.37681,Entire home/apt,191
29165332,Beautiful Bedroom with private bathroom!,217813635,Fairfax,34.0701,-118.35007,Private room,99
29165912,Beverly Hills 2 bedrooms apartment,187307365,Beverly Hills,34.06355,-118.40957,Entire home/apt,300
29166854,Oceanfront 1 bedroom 1 bath GH 150 yards to beach,116813588,Long Beach,33.76305,-118.15983999999999,Entire home/apt,118
29167219,1920's Spacious Vintage Cottage in West Hollywood,2442393,Hollywood,34.096540000000005,-118.3526,Entire home/apt,89
29167245,1920’s sunset cottage,2442393,Hollywood,34.09735,-118.35411,Entire home/apt,99
29177889,Alex Airbun Stay,219844657,Winnetka,34.210440000000006,-118.57471000000001,Private room,450
29180693,Granny's treetop Private Guest Room with Parking,125371468,Beverly Grove,34.078509999999994,-118.36621000000001,Private room,95
29183448,Low-Key Apartment with a Patio in Studio City,219907461,Studio City,34.14515,-118.38373,Private room,110
29184012,great 2 bedroom apartment in a key location,219915874,Mid-Wilshire,34.06667,-118.35326,Entire home/apt,159
29185816,Heart of LA 3bd/2ba Spacious Mid-Wilshire Villa,34399331,Mid-Wilshire,34.05595,-118.34341,Entire home/apt,250
29186023,King/single Daybed Surfing!,140796808,Long Beach,33.75496,-118.13658000000001,Shared room,38
29186057,New build  two bedroom with a large livingroom,196657121,South San Gabriel,34.05095,-118.10061999999999,Entire home/apt,105
29187882,"Huge Country Style Rm, Downtown",5469474,Pico-Union,34.047270000000005,-118.27736000000002,Private room,79
29188410,Cozy cottage with a relaxing backyard in LongBeach,239810438,Long Beach,33.78591,-118.14902,Entire home/apt,88
29188492,Greenleaf Hotel Comfort Staywell Grand Queen room,168467528,Long Beach,33.76696,-118.18306000000001,Hotel room,106
29189351,Beautiful Culver City Bedroom,87962570,Culver City,34.00544,-118.41551000000001,Private room,107
29189831,"Private bedroom located in Venice, California",10895313,Culver City,33.99795,-118.42683999999998,Private room,65
29192039,Alhambra精品雅房A,219974764,Alhambra,34.069759999999995,-118.14974,Private room,50
29192160,Luxury 2 story home feel with security system,151006433,Palmdale,34.604620000000004,-118.15999,Private room,38
29192541,Adorable Guest Rm In Spanish style house. Pasadena,18168799,San Pasqual,34.14002,-118.10537,Private room,81
29193508,Home Sweet Home,158457555,Carthay,34.05552,-118.36838999999999,Entire home/apt,105
29208542,Entire apartment in the heart of LA,1277627,Koreatown,34.06541,-118.30418,Entire home/apt,75
29209904,"Private room no.1 - Korea-town, Central LA",175918088,Koreatown,34.05738,-118.31051000000001,Private room,45
29210645,"Private room no.2 - Korea-town, Central LA",175918088,Koreatown,34.05751,-118.31222,Private room,41
29210908,"Private room no. 7 - Korea-town, Central LA",175918088,Koreatown,34.056979999999996,-118.31043999999999,Private room,45
29211512,Downtown Back-house Bungalow,54809949,Long Beach,33.7774,-118.18088999999999,Entire home/apt,81
29211577,Cozy bedroom with private bathroom near claremont,179226657,Pomona,34.09583,-117.73628000000001,Private room,45
29213298,Mullholland Drive,22490740,Hollywood Hills,34.12079,-118.3418,Entire home/apt,190
29214723,Quiet 2 Bed 2 Bath 1100 Sq. Ft. 2nd Story Apt,148592355,Sawtelle,34.04274,-118.44516000000002,Entire home/apt,200
29214994,Hidden paradise Villa in the heart of the valley,220118615,Encino,34.17135,-118.51592,Entire home/apt,395
29215460,Quaint Studio Centrally Located in Beverly Hills,48005494,Beverly Hills,34.06411,-118.39771999999999,Entire home/apt,96
29216378,Pet-friendly Baldwin Hills 3BR Condo w/ Parking,48005494,Baldwin Hills/Crenshaw,34.0025,-118.35548999999999,Entire home/apt,121
29217062,Tranquil Malibu Oasis- 1bd apt suite,171874132,Topanga,34.04222,-118.57642,Entire home/apt,270
29217632,Feel at home by the Getty Villa and Sandy Beaches!,171874132,Topanga,34.04408,-118.57703000000001,Entire home/apt,600
29220656,CALIFORNIA PENTHOUSE Suite |2BD&2BT| Free Parking!,4955218,Hollywood,34.09052,-118.32902,Entire home/apt,219
29220987,Villa Marianna,47102875,Bel-Air,34.091609999999996,-118.46576,Entire home/apt,4375
29222042,"Medical workers, 2.3 mi White Memorial",42953006,East Los Angeles,34.0479,-118.19077,Entire home/apt,75
29222082,awesome bedroom with private bathroom 天普豪华别墅套房带卫浴间,213954565,Temple City,34.09384,-118.06748,Private room,82
29222500,"New Guesthouse, Courtyard nr UCLA Century City BH",220164584,Westwood,34.067370000000004,-118.43131000000001,Entire home/apt,159
29225188,Nice cozy bedroom (2).Close to Downtown LA,48996266,Alhambra,34.07444,-118.12982,Private room,53
29232810,Safe home away from home,31374204,Burbank,34.182990000000004,-118.2991,Private room,218
29234131,Tranquil Abode Apartment,22895579,Long Beach,33.76873,-118.17748999999999,Entire home/apt,116
29234255,Trendy & Modern 1-Bedroom Apartment,219704418,West Adams,34.02993,-118.36238999999999,Entire home/apt,76
29234614,Trendy Black and White Bungalow in Culver City,12030126,Mid-City,34.03006,-118.38786,Entire home/apt,135
29234754,Secluded apartment in a heart of the city,220242957,Echo Park,34.09556,-118.24841,Entire home/apt,142
29234772,Minty Fresh Apartment With Large Deck,22895579,Long Beach,33.76952,-118.17813000000001,Entire home/apt,136
29234893,"Private, Chic Guest Suite in Stunning Beachwood Canyon",26817620,Hollywood Hills,34.11282,-118.32309,Entire home/apt,181
29235527,Blessed Haven with Sun Deck,22895579,Long Beach,33.77012,-118.17746000000001,Entire home/apt,136
29237966,2bed/2bath Steps from Hollywood Blvd  OR 203,101537031,Hollywood,34.1028,-118.34305,Entire home/apt,100
29238301,Apt in West Hollywood with Washer/Dryer VE 324,101537031,Hollywood,34.09543,-118.3538,Entire home/apt,103
29239565,Private Condominium With Parking Garage,220284617,Alhambra,34.09559,-118.13503999999999,Entire home/apt,59
29239938,Celebrity Downtown Hideaway With Lush Patio,75008676,Chinatown,34.06492,-118.24491,Entire home/apt,234
29241498,Quarantined Accommodations of West LA (D),170082386,Sawtelle,34.04464,-118.45601,Entire home/apt,79
29241671,Quarantined Accommodations of West LA (F),170082386,Sawtelle,34.04526,-118.45673000000001,Entire home/apt,79
29241687,Quarantined Accommodations of West LA (B),170082386,Sawtelle,34.04345,-118.45508000000001,Entire home/apt,82
29243633,Hogar dulce hogar,220324164,Highland Park,34.108059999999995,-118.19478000000001,Private room,42
29244320,Laurel Canyon 1920's GH w/Pool &180' views of LA,215083991,Hollywood Hills West,34.10501,-118.38131000000001,Entire home/apt,225
29244450,FULLY RENOVATED LUXURIOUS HOUSE - SLEEPS 7,83642811,Lancaster,34.6962,-118.12228,Entire home/apt,126
29249539,"*Friendly home minutes to beaches, CSULB & Boeing",36147018,Long Beach,33.75841,-118.09468000000001,Private room,50
29250508,Your LA Retreat - Entire Condo w/GYM,218228933,Downtown,34.04874,-118.25341,Entire home/apt,152
29256683,Hancock Park Oasis,60839600,Windsor Square,34.07203,-118.31723999999998,Private room,80
29257770,City View Rancho Palos Verdes Home,30064508,Rancho Palos Verdes,33.763690000000004,-118.32305,Entire home/apt,299
29258680,Large bedroom!,17071345,Inglewood,33.9763,-118.34296,Private room,45
29262312,Canyon Quiet Location With Beautiful View,159774995,Azusa,34.154709999999994,-117.91046999999999,Private room,45
29276487,Beautiful space-an animal lover’s haven,124501597,Santa Clarita,34.431979999999996,-118.55242,Private room,69
29280305,Downtown LA One Bedroom by the Museums!,164560189,Downtown,34.054120000000005,-118.2486,Entire home/apt,100
29281030,The Sage Dream w/Cedar Hot Tub!,9037281,Venice,33.997370000000004,-118.46663999999998,Entire home/apt,95
29281873,The Jasmine Oasis w/Cedar Hot Tub!,9037281,Venice,33.99773,-118.46785,Entire home/apt,95
29282071,Modern Minimalist - LA - Retreat,6136317,Reseda,34.19478,-118.56118000000001,Entire home/apt,120
29282175,The Iris Coastal Sanctuary,9037281,Venice,33.99798,-118.46728999999999,Entire home/apt,90
29282236,Linda's Venice Beach House-Legal-Registered in LA,28362090,Venice,33.98219,-118.46741999999999,Entire home/apt,245
29282429,Italian-Style: Private Suite on Beverly Blvd! HOT!,193894951,Fairfax,34.07631,-118.34836000000001,Private room,65
29282494,The Charming Daisy Cottage,9037281,Venice,33.99903,-118.46801,Entire home/apt,100
29282899,Los angeles Multi-unit building,200952500,Sawtelle,34.049240000000005,-118.46043,Entire home/apt,100
29287713,Luxury Villa,158773973,Rancho Palos Verdes,33.77603,-118.37481000000001,Private room,500
29288544,SANTA MONICA OCEAN VIEW PENTHOUSE PRIVATE ROOM,220656491,Sawtelle,34.047579999999996,-118.46166000000001,Private room,79
29289533,2 BEDROOM 2 BATH PENTHOUSE BEVERLY HILLS ADJACENT,17739626,Beverly Grove,34.07294,-118.38168,Entire home/apt,250
29290784,Dubois House,220667463,Hawthorne,33.91471,-118.35581,Entire home/apt,264
29292456,Gorgeous Beverly Hills/Weho - 2BR/Bath -  2 Free Parking Spots! (BW-1),11615105,Beverly Hills,34.071329999999996,-118.38486999999999,Entire home/apt,230
29294676,洛杉矶Azusa三层三卧民宿H55,165333733,Azusa,34.12805,-117.89544,Entire home/apt,189
29301004,Cozy Comfort Near Lax/Downtown LA/Hollywood&Beach,220724908,Compton,33.91016,-118.25793,Entire home/apt,99
29304439,Mid-City Oasis,125866428,Mid-City,34.03775,-118.3652,Entire home/apt,75
29305210,Charming Home in Glendale,18530088,Glendale,34.17541,-118.28204,Entire home/apt,535
29306231,Lovely Studio near Downtown LA + Parking & WiFi,220767103,Westlake,34.05319,-118.26172,Entire home/apt,105
29306274,Chic Weho Pied-à-Terre,220766949,West Hollywood,34.09167,-118.35888999999999,Entire home/apt,118
29307635,Cute Westwood Apartment,91402467,Westwood,34.06412,-118.4488,Private room,70
